2.523000000000000114e+02 0.000000000000000000e+00 9.879999999999999716e+01 1.463000000000000114e+02 1.419999999999999929e+01 9.877999999999999545e+02 8.890000000000000000e+02 1.000000000000000000e+02
2.181999999999999886e+02 5.460000000000000853e+01 1.237999999999999972e+02 1.408000000000000114e+02 1.190000000000000036e+01 1.075700000000000045e+03 7.927000000000000455e+02 1.000000000000000000e+02
1.780000000000000000e+02 1.298000000000000114e+02 1.185999999999999943e+02 1.799000000000000057e+02 3.600000000000000089e+00 1.007299999999999955e+03 7.467999999999999545e+02 1.000000000000000000e+02
2.751000000000000227e+02 0.000000000000000000e+00 1.214000000000000057e+02 1.595000000000000000e+02 9.900000000000000355e+00 1.053599999999999909e+03 7.775000000000000000e+02 1.000000000000000000e+02
2.750000000000000000e+02 1.800000000000000284e+02 1.200000000000000000e+02 1.620000000000000000e+02 1.039999999999999858e+01 8.300000000000000000e+02 7.650000000000000000e+02 2.800000000000000000e+01
1.082999999999999972e+02 1.624000000000000057e+02 0.000000000000000000e+00 2.035000000000000000e+02 0.000000000000000000e+00 9.382000000000000455e+02 8.490000000000000000e+02 3.000000000000000000e+00
1.680000000000000000e+02 4.210000000000000142e+01 1.638000000000000114e+02 1.217999999999999972e+02 5.700000000000000178e+00 1.058700000000000045e+03 7.801000000000000227e+02 3.000000000000000000e+00
3.150000000000000000e+02 1.370000000000000000e+02 0.000000000000000000e+00 1.450000000000000000e+02 5.900000000000000355e+00 1.130000000000000000e+03 7.450000000000000000e+02 2.800000000000000000e+01
5.160000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.620000000000000000e+02 8.300000000000000711e+00 8.010000000000000000e+02 8.020000000000000000e+02 2.800000000000000000e+01
3.795000000000000000e+02 1.511999999999999886e+02 0.000000000000000000e+00 1.539000000000000057e+02 1.590000000000000036e+01 1.134299999999999955e+03 6.050000000000000000e+02 3.000000000000000000e+00
3.813999999999999773e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.856999999999999886e+02 0.000000000000000000e+00 1.104599999999999909e+03 7.842999999999999545e+02 2.800000000000000000e+01
5.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.730000000000000000e+02 0.000000000000000000e+00 1.125000000000000000e+03 6.130000000000000000e+02 2.700000000000000000e+02
2.863000000000000114e+02 2.009000000000000057e+02 0.000000000000000000e+00 1.446999999999999886e+02 1.119999999999999929e+01 1.004600000000000023e+03 8.037000000000000455e+02 3.000000000000000000e+00
5.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.730000000000000000e+02 0.000000000000000000e+00 1.125000000000000000e+03 6.130000000000000000e+02 1.400000000000000000e+01
2.518000000000000114e+02 0.000000000000000000e+00 9.990000000000000568e+01 1.460999999999999943e+02 1.240000000000000036e+01 1.006000000000000000e+03 8.997999999999999545e+02 2.800000000000000000e+01
5.220000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.460000000000000000e+02 0.000000000000000000e+00 8.960000000000000000e+02 8.960000000000000000e+02 2.800000000000000000e+01
5.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+02 0.000000000000000000e+00 1.125000000000000000e+03 6.130000000000000000e+02 1.000000000000000000e+00
4.510000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.650000000000000000e+02 1.130000000000000071e+01 1.030000000000000000e+03 7.450000000000000000e+02 2.800000000000000000e+01
3.236999999999999886e+02 2.828000000000000114e+02 0.000000000000000000e+00 1.838000000000000114e+02 1.030000000000000071e+01 9.427000000000000455e+02 6.598999999999999773e+02 2.800000000000000000e+01
2.035000000000000000e+02 3.053000000000000114e+02 0.000000000000000000e+00 2.035000000000000000e+02 0.000000000000000000e+00 9.633999999999999773e+02 6.300000000000000000e+02 3.000000000000000000e+00
1.780000000000000000e+02 1.298000000000000114e+02 1.185999999999999943e+02 1.799000000000000057e+02 3.600000000000000089e+00 1.007299999999999955e+03 7.467999999999999545e+02 1.400000000000000000e+01
1.454000000000000057e+02 0.000000000000000000e+00 1.789000000000000057e+02 2.016999999999999886e+02 7.799999999999999822e+00 8.240000000000000000e+02 8.687000000000000455e+02 2.800000000000000000e+01
2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 8.897999999999999545e+02 9.450000000000000000e+02 3.000000000000000000e+00
5.050000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+01 1.950000000000000000e+02 0.000000000000000000e+00 1.030000000000000000e+03 6.300000000000000000e+02 2.800000000000000000e+01
5.400000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.730000000000000000e+02 0.000000000000000000e+00 1.125000000000000000e+03 6.130000000000000000e+02 1.800000000000000000e+02
3.626000000000000227e+02 1.890000000000000000e+02 0.000000000000000000e+00 1.649000000000000057e+02 1.159999999999999964e+01 9.447000000000000455e+02 7.557999999999999545e+02 7.000000000000000000e+00
4.390000000000000000e+02 1.770000000000000000e+02 0.000000000000000000e+00 1.860000000000000000e+02 1.109999999999999964e+01 8.848999999999999773e+02 7.078999999999999773e+02 7.000000000000000000e+00
2.020000000000000000e+02 1.100000000000000000e+01 1.410000000000000000e+02 2.060000000000000000e+02 1.699999999999999956e+00 9.420000000000000000e+02 8.010000000000000000e+02 5.600000000000000000e+01
2.550000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 8.897999999999999545e+02 9.450000000000000000e+02 9.000000000000000000e+01
2.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.800000000000000000e+02 0.000000000000000000e+00 1.125000000000000000e+03 8.450000000000000000e+02 7.000000000000000000e+00
4.018000000000000114e+02 9.470000000000000284e+01 0.000000000000000000e+00 1.474000000000000057e+02 1.140000000000000036e+01 9.467999999999999545e+02 8.521000000000000227e+02 5.600000000000000000e+01
2.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.800000000000000000e+02 0.000000000000000000e+00 1.125000000000000000e+03 8.450000000000000000e+02 2.800000000000000000e+01
3.626000000000000227e+02 1.890000000000000000e+02 0.000000000000000000e+00 1.649000000000000057e+02 1.159999999999999964e+01 9.447000000000000455e+02 7.557999999999999545e+02 5.600000000000000000e+01
4.240000000000000000e+02 2.200000000000000000e+01 1.320000000000000000e+02 1.680000000000000000e+02 8.900000000000000355e+00 8.220000000000000000e+02 7.500000000000000000e+02 2.800000000000000000e+01
4.460000000000000000e+02 2.400000000000000000e+01 7.900000000000000000e+01 1.620000000000000000e+02 1.159999999999999964e+01 9.670000000000000000e+02 7.120000000000000000e+02 3.000000000000000000e+00
4.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.620000000000000000e+02 9.500000000000000000e+00 1.044000000000000000e+03 6.620000000000000000e+02 2.800000000000000000e+01
3.898999999999999773e+02 1.890000000000000000e+02 0.000000000000000000e+00 1.459000000000000057e+02 2.200000000000000000e+01 9.447000000000000455e+02 7.557999999999999545e+02 7.000000000000000000e+00
1.440000000000000000e+02 0.000000000000000000e+00 1.750000000000000000e+02 1.580000000000000000e+02 1.800000000000000000e+01 9.430000000000000000e+02 8.440000000000000000e+02 2.800000000000000000e+01
4.460000000000000000e+02 2.400000000000000000e+01 7.900000000000000000e+01 1.620000000000000000e+02 1.159999999999999964e+01 9.670000000000000000e+02 7.120000000000000000e+02 2.800000000000000000e+01
3.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.860000000000000000e+02 0.000000000000000000e+00 9.660000000000000000e+02 7.630000000000000000e+02 1.000000000000000000e+00
3.490000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 1.056000000000000000e+03 8.090000000000000000e+02 7.000000000000000000e+00
3.036000000000000227e+02 1.399000000000000057e+02 0.000000000000000000e+00 2.135000000000000000e+02 6.200000000000000178e+00 8.955000000000000000e+02 7.225000000000000000e+02 2.800000000000000000e+01
3.220000000000000000e+02 0.000000000000000000e+00 1.160000000000000000e+02 1.960000000000000000e+02 1.000000000000000000e+01 8.180000000000000000e+02 8.130000000000000000e+02 2.800000000000000000e+01
2.125999999999999943e+02 0.000000000000000000e+00 1.004000000000000057e+02 1.594000000000000057e+02 1.040000000000000036e+01 1.003799999999999955e+03 9.037999999999999545e+02 3.000000000000000000e+00
2.000000000000000000e+02 2.000000000000000000e+02 0.000000000000000000e+00 1.900000000000000000e+02 0.000000000000000000e+00 1.145000000000000000e+03 6.600000000000000000e+02 2.800000000000000000e+01
1.550000000000000000e+02 1.830000000000000000e+02 0.000000000000000000e+00 1.930000000000000000e+02 9.000000000000000000e+00 1.047000000000000000e+03 6.970000000000000000e+02 2.800000000000000000e+01
1.819000000000000057e+02 2.728000000000000114e+02 0.000000000000000000e+00 1.856999999999999886e+02 0.000000000000000000e+00 1.012399999999999977e+03 7.142999999999999545e+02 7.000000000000000000e+00
4.690000000000000000e+02 1.172000000000000028e+02 0.000000000000000000e+00 1.378000000000000114e+02 3.220000000000000284e+01 8.521000000000000227e+02 8.405000000000000000e+02 9.100000000000000000e+01
3.626000000000000227e+02 1.890000000000000000e+02 0.000000000000000000e+00 1.649000000000000057e+02 1.159999999999999964e+01 9.447000000000000455e+02 7.557999999999999545e+02 7.000000000000000000e+00
1.900000000000000000e+02 1.900000000000000000e+02 0.000000000000000000e+00 2.280000000000000000e+02 0.000000000000000000e+00 9.320000000000000000e+02 6.700000000000000000e+02 3.650000000000000000e+02
3.800000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.280000000000000000e+02 0.000000000000000000e+00 9.320000000000000000e+02 6.700000000000000000e+02 2.700000000000000000e+02
2.370000000000000000e+02 9.200000000000000000e+01 7.100000000000000000e+01 2.470000000000000000e+02 6.000000000000000000e+00 8.530000000000000000e+02 6.950000000000000000e+02 2.800000000000000000e+01
1.395999999999999943e+02 2.094000000000000057e+02 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 1.047000000000000000e+03 8.068999999999999773e+02 3.600000000000000000e+02
3.070000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.930000000000000000e+02 0.000000000000000000e+00 9.680000000000000000e+02 8.120000000000000000e+02 3.650000000000000000e+02
3.750000000000000000e+02 9.379999999999999716e+01 0.000000000000000000e+00 1.265999999999999943e+02 2.339999999999999858e+01 8.521000000000000227e+02 9.926000000000000227e+02 3.000000000000000000e+00
4.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.280000000000000000e+02 0.000000000000000000e+00 9.320000000000000000e+02 5.940000000000000000e+02 3.650000000000000000e+02
2.395999999999999943e+02 3.593999999999999773e+02 0.000000000000000000e+00 1.856999999999999886e+02 0.000000000000000000e+00 9.416000000000000227e+02 6.642999999999999545e+02 2.800000000000000000e+01
3.490000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.920000000000000000e+02 0.000000000000000000e+00 1.047000000000000000e+03 8.060000000000000000e+02 3.600000000000000000e+02
5.312999999999999545e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.418000000000000114e+02 2.819999999999999929e+01 8.521000000000000227e+02 8.937000000000000455e+02 7.000000000000000000e+00
1.540000000000000000e+02 1.740000000000000000e+02 1.850000000000000000e+02 2.280000000000000000e+02 7.000000000000000000e+00 8.450000000000000000e+02 6.120000000000000000e+02 2.800000000000000000e+01
4.750000000000000000e+02 0.000000000000000000e+00 5.900000000000000000e+01 1.420000000000000000e+02 1.899999999999999911e+00 1.098000000000000000e+03 6.410000000000000000e+02 2.800000000000000000e+01
4.910000000000000000e+02 2.600000000000000000e+01 1.230000000000000000e+02 2.100000000000000000e+02 3.899999999999999911e+00 8.820000000000000000e+02 6.990000000000000000e+02 5.600000000000000000e+01
1.506999999999999886e+02 0.000000000000000000e+00 1.853000000000000114e+02 1.666999999999999886e+02 1.559999999999999964e+01 1.074500000000000000e+03 6.780000000000000000e+02 2.800000000000000000e+01
4.750000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 2.280000000000000000e+02 0.000000000000000000e+00 9.320000000000000000e+02 5.940000000000000000e+02 7.000000000000000000e+00
2.375000000000000000e+02 2.375000000000000000e+02 0.000000000000000000e+00 2.280000000000000000e+02 0.000000000000000000e+00 9.320000000000000000e+02 5.940000000000000000e+02 2.700000000000000000e+02
1.490000000000000000e+02 2.360000000000000000e+02 0.000000000000000000e+00 1.760000000000000000e+02 1.300000000000000000e+01 8.470000000000000000e+02 8.930000000000000000e+02 2.800000000000000000e+01
3.870000000000000000e+02 2.000000000000000000e+01 9.400000000000000000e+01 1.570000000000000000e+02 1.390000000000000036e+01 9.380000000000000000e+02 8.450000000000000000e+02 7.000000000000000000e+00
1.670000000000000000e+02 1.870000000000000000e+02 1.950000000000000000e+02 1.850000000000000000e+02 7.000000000000000000e+00 8.980000000000000000e+02 6.360000000000000000e+02 2.800000000000000000e+01
1.620000000000000000e+02 1.900000000000000000e+02 1.480000000000000000e+02 1.790000000000000000e+02 1.900000000000000000e+01 8.380000000000000000e+02 7.410000000000000000e+02 2.800000000000000000e+01
1.600000000000000000e+02 1.280000000000000000e+02 1.220000000000000000e+02 1.820000000000000000e+02 6.400000000000000355e+00 8.240000000000000000e+02 8.790000000000000000e+02 2.800000000000000000e+01
1.650000000000000000e+02 0.000000000000000000e+00 1.435999999999999943e+02 1.638000000000000114e+02 0.000000000000000000e+00 1.005600000000000023e+03 9.008999999999999773e+02 1.000000000000000000e+02
1.680000000000000000e+02 4.210000000000000142e+01 1.638000000000000114e+02 1.217999999999999972e+02 5.700000000000000178e+00 1.058700000000000045e+03 7.801000000000000227e+02 1.000000000000000000e+02
4.850000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.460000000000000000e+02 0.000000000000000000e+00 1.120000000000000000e+03 8.000000000000000000e+02 2.800000000000000000e+01
3.130000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 1.780000000000000000e+02 8.000000000000000000e+00 1.000000000000000000e+03 8.220000000000000000e+02 2.800000000000000000e+01
3.130000000000000000e+02 1.450000000000000000e+02 0.000000000000000000e+00 1.270000000000000000e+02 8.000000000000000000e+00 1.000000000000000000e+03 8.220000000000000000e+02 2.800000000000000000e+01
3.133000000000000114e+02 2.621999999999999886e+02 0.000000000000000000e+00 1.755000000000000000e+02 8.599999999999999645e+00 1.046900000000000091e+03 6.117999999999999545e+02 7.000000000000000000e+00
1.580000000000000000e+02 0.000000000000000000e+00 1.950000000000000000e+02 2.200000000000000000e+02 1.100000000000000000e+01 8.980000000000000000e+02 7.130000000000000000e+02 2.800000000000000000e+01
4.690000000000000000e+02 1.172000000000000028e+02 0.000000000000000000e+00 1.378000000000000114e+02 3.220000000000000284e+01 8.521000000000000227e+02 8.405000000000000000e+02 3.000000000000000000e+00
